referral_id,creation_date,creation_time,status_date,status_time,company_id,partner_id,consultant_id,status,is_outbound,partner_type,lead_sales_contact,country
711,2021-02-18,02:10:20 PM,2021-02-18,02:10:20 PM,202,302,375,pending,1,Lender,Tulip,UK
714,2021-02-18,03:48:28 PM,2021-02-18,03:48:28 PM,848,302,375,pending,1,Lender,Tulip,UK
716,2021-02-18,08:04:33 PM,2021-02-18,08:04:33 PM,929,302,375,pending,1,Lender,Tulip,UK
726,2021-02-20,05:58:38 AM,2021-02-20,05:58:38 AM,929,302,375,pending,1,Lender,Tulip,UK
734,2021-02-23,08:42:32 AM,2021-02-23,08:42:32 AM,939,302,375,pending,1,Lender,Tulip,UK
771,2021-03-01,06:32:53 PM,2021-03-01,06:32:53 PM,850,302,375,pending,1,Lender,Tulip,UK
772,2021-03-01,06:33:25 PM,2021-03-01,06:33:25 PM,845,302,375,pending,1,Lender,Tulip,UK
778,2021-03-02,10:29:29 AM,2021-03-02,10:29:29 AM,827,302,375,pending,1,Lender,Tulip,UK
779,2021-03-02,10:35:05 AM,2021-03-02,10:35:05 AM,291,302,375,pending,1,Lender,Tulip,UK
781,2021-03-02,10:56:17 AM,2021-03-02,10:56:17 AM,867,302,375,pending,1,Lender,Tulip,UK
786,2021-03-02,11:50:02 AM,2021-03-02,11:50:02 AM,817,302,375,pending,1,Lender,Tulip,UK
787,2021-03-02,11:56:48 AM,2021-03-02,11:56:48 AM,852,302,375,pending,1,Lender,Tulip,UK
813,2021-03-08,10:18:06 AM,2021-03-08,10:18:06 AM,765,302,375,pending,1,Lender,Tulip,UK
819,2021-03-08,02:42:56 PM,2021-03-08,02:42:56 PM,864,302,375,pending,1,Lender,Tulip,UK
842,2021-03-09,03:25:32 PM,2021-03-09,03:25:32 PM,0,302,375,pending,1,Lender,Tulip,UK
872,2021-03-10,11:17:14 AM,2021-03-10,11:17:14 AM,987,302,375,pending,1,Lender,Tulip,UK
915,2021-03-11,03:42:32 PM,2021-03-11,03:42:32 PM,960,302,375,pending,1,Lender,Tulip,UK
920,2021-03-11,07:23:32 PM,2021-03-11,07:23:32 PM,849,302,375,pending,1,Lender,Tulip,UK
945,2021-03-12,07:12:27 PM,2021-03-12,07:12:27 PM,947,302,375,pending,1,Lender,Tulip,UK
959,2021-03-16,03:30:19 PM,2021-03-16,03:30:19 PM,1028,302,375,pending,1,Lender,Tulip,UK
979,2021-03-16,07:05:04 PM,2021-03-16,07:05:04 PM,1024,302,375,pending,1,Lender,Tulip,UK
990,2021-03-17,05:31:53 PM,2021-03-17,05:31:53 PM,1017,302,375,pending,1,Lender,Tulip,UK
1004,2021-03-17,07:38:56 PM,2021-03-17,07:38:56 PM,1009,302,375,pending,1,Lender,Tulip,UK
1017,2021-03-18,03:06:50 PM,2021-03-18,03:06:50 PM,792,302,375,pending,1,Lender,Tulip,UK
1030,2021-03-18,04:35:34 PM,2021-03-18,04:35:34 PM,975,302,375,pending,1,Lender,Tulip,UK
1044,2021-03-18,09:22:28 PM,2021-03-18,09:22:28 PM,997,302,375,pending,1,Lender,Tulip,UK
1058,2021-03-19,12:49:41 PM,2021-03-19,12:49:41 PM,990,302,375,pending,1,Lender,Tulip,UK
1090,2021-03-22,05:25:32 PM,2021-03-22,05:25:32 PM,1048,302,375,pending,1,Lender,Tulip,UK
1105,2021-03-23,07:32:17 PM,2021-03-23,07:32:17 PM,1057,302,375,pending,1,Lender,Tulip,UK
1111,2021-03-23,07:33:17 PM,2021-03-23,07:33:17 PM,1058,302,375,pending,1,Lender,Tulip,UK
1124,2021-03-24,06:21:57 PM,2021-03-24,06:21:57 PM,1071,302,375,pending,1,Lender,Tulip,UK
1132,2021-03-24,06:27:15 PM,2021-03-24,06:27:15 PM,0,302,375,pending,1,Lender,Tulip,UK
1136,2021-03-24,06:28:06 PM,2021-03-24,06:28:06 PM,1068,302,375,pending,1,Lender,Tulip,UK
1168,2021-03-30,11:44:04 PM,2021-03-30,11:44:04 PM,871,302,375,pending,1,Lender,Tulip,UK
1215,2021-04-12,11:54:43 AM,2021-04-12,11:54:43 AM,1111,302,375,pending,1,Lender,Tulip,UK
1238,2021-04-12,05:55:47 PM,2021-04-12,05:55:47 PM,1005,302,375,pending,1,Lender,Tulip,UK
1246,2021-04-13,04:40:55 PM,2021-04-13,04:40:55 PM,731,302,375,pending,1,Lender,Tulip,UK
1258,2021-04-13,06:08:44 PM,2021-04-13,06:08:44 PM,1086,302,375,pending,1,Lender,Tulip,UK
1279,2021-04-15,05:38:42 PM,2021-04-15,05:38:42 PM,1122,302,375,pending,1,Lender,Tulip,UK
1284,2021-04-15,05:39:21 PM,2021-04-15,05:39:21 PM,1142,302,375,pending,1,Lender,Tulip,UK
1299,2021-04-16,03:56:21 PM,2021-04-16,03:56:21 PM,861,302,375,pending,1,Lender,Tulip,UK
1308,2021-04-19,05:07:44 PM,2021-04-19,05:07:44 PM,1077,302,375,pending,1,Lender,Tulip,UK
1314,2021-04-19,05:46:40 PM,2021-04-19,05:46:40 PM,1083,302,375,pending,1,Lender,Tulip,UK
1319,2021-04-19,06:25:19 PM,2021-04-19,06:25:19 PM,1088,302,375,pending,1,Lender,Tulip,UK
1359,2021-04-21,07:45:22 PM,2021-04-21,07:45:22 PM,600,302,375,pending,1,Lender,Tulip,UK
1385,2021-04-23,08:44:33 AM,2021-04-23,08:44:33 AM,1153,302,375,pending,1,Lender,Tulip,UK
1395,2021-04-23,09:26:39 AM,2021-04-23,09:26:39 AM,1126,302,375,pending,1,Lender,Tulip,UK
1397,2021-04-23,09:26:51 AM,2021-04-23,09:26:51 AM,1127,302,375,pending,1,Lender,Tulip,UK
1416,2021-04-26,05:24:47 PM,2021-04-26,05:24:47 PM,1135,302,375,pending,1,Lender,Tulip,UK
1444,2021-04-29,04:02:50 AM,2021-04-29,04:02:50 AM,1109,302,375,pending,1,Lender,Tulip,UK
713,2021-02-18,03:31:05 PM,2021-02-18,03:31:05 PM,869,302,375,disinterested,1,Lender,Tulip,UK
715,2021-02-18,04:01:46 PM,2021-02-18,04:01:46 PM,840,302,375,disinterested,1,Lender,Tulip,UK
860,2021-03-09,06:22:53 PM,2021-03-09,06:22:53 PM,969,302,375,disinterested,1,Lender,Tulip,UK
884,2021-03-10,05:51:20 PM,2021-03-10,05:51:20 PM,971,302,375,disinterested,1,Lender,Tulip,UK
677,2021-02-16,05:44:15 PM,2021-02-16,05:44:15 PM,867,191,265,pending,1,Insurer,Tulip,UK
489,2021-01-20,08:40:18 PM,2021-01-20,08:40:18 PM,716,191,266,pending,1,Insurer,Tulip,UK
490,2021-01-20,08:43:20 PM,2021-01-20,08:43:20 PM,834,191,266,pending,1,Insurer,Tulip,UK
491,2021-01-20,08:45:34 PM,2021-01-20,08:45:34 PM,703,191,266,pending,1,Insurer,Tulip,UK
506,2021-01-25,10:41:01 AM,2021-01-25,10:41:01 AM,851,191,266,pending,1,Insurer,Tulip,UK
512,2021-01-25,07:19:14 PM,2021-01-25,07:19:14 PM,833,191,266,pending,1,Insurer,Tulip,UK
515,2021-01-25,07:23:21 PM,2021-01-25,07:23:21 PM,818,191,266,pending,1,Insurer,Tulip,UK
518,2021-01-25,07:29:08 PM,2021-01-25,07:29:08 PM,821,191,266,pending,1,Insurer,Tulip,UK
526,2021-01-26,12:01:32 PM,2021-01-26,12:01:32 PM,747,191,266,pending,1,Insurer,Tulip,UK
527,2021-01-26,04:56:48 PM,2021-01-26,04:56:48 PM,771,191,266,pending,1,Insurer,Tulip,UK
534,2021-01-27,10:14:36 AM,2021-01-27,10:14:36 AM,784,191,266,pending,1,Insurer,Tulip,UK
549,2021-01-29,10:50:56 AM,2021-01-29,10:50:56 AM,829,191,266,pending,1,Insurer,Tulip,UK
566,2021-02-02,10:41:34 AM,2021-02-02,10:41:34 AM,811,191,266,pending,1,Insurer,Tulip,UK
581,2021-02-05,06:39:51 PM,2021-02-05,06:39:51 PM,796,191,266,pending,1,Insurer,Tulip,UK
602,2021-02-09,09:26:35 AM,2021-02-09,09:26:35 AM,741,191,266,pending,1,Insurer,Tulip,UK
606,2021-02-09,10:45:05 AM,2021-02-09,10:45:05 AM,817,191,266,pending,1,Insurer,Tulip,UK
612,2021-02-09,05:13:03 PM,2021-02-09,05:13:03 PM,896,191,266,pending,1,Insurer,Tulip,UK
616,2021-02-09,06:20:55 PM,2021-02-09,06:20:55 PM,835,191,266,pending,1,Insurer,Tulip,UK
625,2021-02-10,03:55:27 PM,2021-02-10,03:55:27 PM,869,191,266,pending,1,Insurer,Tulip,UK
630,2021-02-10,04:42:19 PM,2021-02-10,04:42:19 PM,843,191,266,pending,1,Insurer,Tulip,UK
654,2021-02-15,04:18:26 PM,2021-02-15,04:18:26 PM,855,191,266,pending,1,Insurer,Tulip,UK
658,2021-02-15,06:41:23 PM,2021-02-15,06:41:23 PM,840,191,266,pending,1,Insurer,Tulip,UK
661,2021-02-15,08:32:38 PM,2021-02-15,08:32:38 PM,852,191,266,pending,1,Insurer,Tulip,UK
670,2021-02-16,05:32:51 PM,2021-02-16,05:32:51 PM,864,191,266,pending,1,Insurer,Tulip,UK
672,2021-02-16,05:37:57 PM,2021-02-16,05:37:57 PM,827,191,266,pending,1,Insurer,Tulip,UK
675,2021-02-16,05:42:00 PM,2021-02-16,05:42:00 PM,871,191,266,pending,1,Insurer,Tulip,UK
678,2021-02-16,05:44:18 PM,2021-02-16,05:44:18 PM,867,191,266,pending,1,Insurer,Tulip,UK
694,2021-02-18,05:06:43 AM,2021-02-18,05:06:43 AM,804,191,266,pending,1,Insurer,Tulip,UK
718,2021-02-18,08:11:17 PM,2021-02-18,08:11:17 PM,929,191,266,pending,1,Insurer,Tulip,UK
736,2021-02-23,12:57:41 PM,2021-02-23,12:57:41 PM,809,191,266,pending,1,Insurer,Tulip,UK
740,2021-02-23,01:35:57 PM,2021-02-23,01:35:57 PM,939,191,266,pending,1,Insurer,Tulip,UK
743,2021-02-23,03:41:19 PM,2021-02-23,03:41:19 PM,834,191,266,pending,1,Insurer,Tulip,UK
773,2021-03-02,12:32:07 AM,2021-03-02,12:32:07 AM,831,191,266,pending,1,Insurer,Tulip,UK
784,2021-03-02,11:08:38 AM,2021-03-02,11:08:38 AM,857,191,266,pending,1,Insurer,Tulip,UK
793,2021-03-03,10:18:02 AM,2021-03-03,10:18:02 AM,839,191,266,pending,1,Insurer,Tulip,UK
795,2021-03-03,10:25:51 AM,2021-03-03,10:25:51 AM,775,191,266,pending,1,Insurer,Tulip,UK
815,2021-03-08,10:18:32 AM,2021-03-08,10:18:32 AM,765,191,266,pending,1,Insurer,Tulip,UK
822,2021-03-08,04:20:03 PM,2021-03-08,04:20:03 PM,0,191,266,pending,1,Insurer,Tulip,UK
824,2021-03-08,04:55:00 PM,2021-03-08,04:55:00 PM,984,191,266,pending,1,Insurer,Tulip,UK
830,2021-03-08,05:56:20 PM,2021-03-08,05:56:20 PM,980,191,266,pending,1,Insurer,Tulip,UK
840,2021-03-09,02:41:14 PM,2021-03-09,02:41:14 PM,979,191,266,pending,1,Insurer,Tulip,UK
841,2021-03-09,02:41:29 PM,2021-03-09,02:41:29 PM,981,191,266,pending,1,Insurer,Tulip,UK
847,2021-03-09,04:28:04 PM,2021-03-09,04:28:04 PM,977,191,266,pending,1,Insurer,Tulip,UK
853,2021-03-09,04:54:47 PM,2021-03-09,04:54:47 PM,976,191,266,pending,1,Insurer,Tulip,UK
856,2021-03-09,05:50:46 PM,2021-03-09,05:50:46 PM,973,191,266,pending,1,Insurer,Tulip,UK
875,2021-03-10,11:17:40 AM,2021-03-10,11:17:40 AM,987,191,266,pending,1,Insurer,Tulip,UK
880,2021-03-10,12:10:15 PM,2021-03-10,12:10:15 PM,972,191,266,pending,1,Insurer,Tulip,UK
887,2021-03-10,05:51:45 PM,2021-03-10,05:51:45 PM,971,191,266,pending,1,Insurer,Tulip,UK
896,2021-03-11,10:00:30 AM,2021-03-11,10:00:30 AM,752,191,266,pending,1,Insurer,Tulip,UK
901,2021-03-11,10:32:05 AM,2021-03-11,10:32:05 AM,974,191,266,pending,1,Insurer,Tulip,UK
906,2021-03-11,02:37:02 PM,2021-03-11,02:37:02 PM,966,191,266,pending,1,Insurer,Tulip,UK
910,2021-03-11,03:04:47 PM,2021-03-11,03:04:47 PM,0,191,266,pending,1,Insurer,Tulip,UK
914,2021-03-11,03:28:04 PM,2021-03-11,03:28:04 PM,965,191,266,pending,1,Insurer,Tulip,UK
916,2021-03-11,03:42:41 PM,2021-03-11,03:42:41 PM,960,191,266,pending,1,Insurer,Tulip,UK
923,2021-03-11,07:23:50 PM,2021-03-11,07:23:50 PM,849,191,266,pending,1,Insurer,Tulip,UK
928,2021-03-11,07:43:25 PM,2021-03-11,07:43:25 PM,802,191,266,pending,1,Insurer,Tulip,UK
932,2021-03-12,12:47:10 PM,2021-03-12,12:47:10 PM,955,191,266,pending,1,Insurer,Tulip,UK
957,2021-03-16,02:55:40 PM,2021-03-16,02:55:40 PM,1030,191,266,pending,1,Insurer,Tulip,UK
962,2021-03-16,03:30:39 PM,2021-03-16,03:30:39 PM,1028,191,266,pending,1,Insurer,Tulip,UK
965,2021-03-16,05:32:52 PM,2021-03-16,05:32:52 PM,1022,191,266,pending,1,Insurer,Tulip,UK
969,2021-03-16,06:01:04 PM,2021-03-16,06:01:04 PM,1021,191,266,pending,1,Insurer,Tulip,UK
972,2021-03-16,06:07:48 PM,2021-03-16,06:07:48 PM,921,191,266,pending,1,Insurer,Tulip,UK
975,2021-03-16,06:18:07 PM,2021-03-16,06:18:07 PM,922,191,266,pending,1,Insurer,Tulip,UK
978,2021-03-16,06:18:50 PM,2021-03-16,06:18:50 PM,923,191,266,pending,1,Insurer,Tulip,UK
982,2021-03-16,07:05:26 PM,2021-03-16,07:05:26 PM,1024,191,266,pending,1,Insurer,Tulip,UK
985,2021-03-16,07:36:34 PM,2021-03-16,07:36:34 PM,1018,191,266,pending,1,Insurer,Tulip,UK
992,2021-03-17,05:32:03 PM,2021-03-17,05:32:03 PM,1017,191,266,pending,1,Insurer,Tulip,UK
997,2021-03-17,05:51:03 PM,2021-03-17,05:51:03 PM,1016,191,266,pending,1,Insurer,Tulip,UK
998,2021-03-17,07:01:04 PM,2021-03-17,07:01:04 PM,1013,191,266,pending,1,Insurer,Tulip,UK
1002,2021-03-17,07:21:52 PM,2021-03-17,07:21:52 PM,1012,191,266,pending,1,Insurer,Tulip,UK
1007,2021-03-17,07:39:12 PM,2021-03-17,07:39:12 PM,1009,191,266,pending,1,Insurer,Tulip,UK
1018,2021-03-18,03:52:31 PM,2021-03-18,03:52:31 PM,847,191,266,pending,1,Insurer,Tulip,UK
1023,2021-03-18,03:54:27 PM,2021-03-18,03:54:27 PM,777,191,266,pending,1,Insurer,Tulip,UK
1028,2021-03-18,03:56:36 PM,2021-03-18,03:56:36 PM,764,191,266,pending,1,Insurer,Tulip,UK
1033,2021-03-18,04:35:51 PM,2021-03-18,04:35:51 PM,975,191,266,pending,1,Insurer,Tulip,UK
1039,2021-03-18,08:20:11 PM,2021-03-18,08:20:11 PM,1011,191,266,pending,1,Insurer,Tulip,UK
1042,2021-03-18,08:23:31 PM,2021-03-18,08:23:31 PM,1010,191,266,pending,1,Insurer,Tulip,UK
1043,2021-03-18,08:34:31 PM,2021-03-18,08:34:31 PM,1001,191,266,pending,1,Insurer,Tulip,UK
1047,2021-03-18,09:22:45 PM,2021-03-18,09:22:45 PM,997,191,266,pending,1,Insurer,Tulip,UK
1056,2021-03-19,12:29:19 PM,2021-03-19,12:29:19 PM,991,191,266,pending,1,Insurer,Tulip,UK
1060,2021-03-19,12:49:55 PM,2021-03-19,12:49:55 PM,990,191,266,pending,1,Insurer,Tulip,UK
1078,2021-03-22,03:16:43 PM,2021-03-22,03:16:43 PM,1052,191,266,pending,1,Insurer,Tulip,UK
1082,2021-03-22,03:18:36 PM,2021-03-22,03:18:36 PM,0,191,266,pending,1,Insurer,Tulip,UK
1083,2021-03-22,03:40:08 PM,2021-03-22,03:40:08 PM,1049,191,266,pending,1,Insurer,Tulip,UK
1089,2021-03-22,05:11:34 PM,2021-03-22,05:11:34 PM,0,191,266,pending,1,Insurer,Tulip,UK
1094,2021-03-22,05:41:49 PM,2021-03-22,05:41:49 PM,1053,191,266,pending,1,Insurer,Tulip,UK
1095,2021-03-22,07:22:31 PM,2021-03-22,07:22:31 PM,1053,191,480,pending,1,Insurer,Tulip,UK
1108,2021-03-23,07:32:41 PM,2021-03-23,07:32:41 PM,1057,191,480,pending,1,Insurer,Tulip,UK
1114,2021-03-23,07:33:39 PM,2021-03-23,07:33:39 PM,1058,191,480,pending,1,Insurer,Tulip,UK
1120,2021-03-23,07:55:55 PM,2021-03-23,07:55:55 PM,1059,191,480,pending,1,Insurer,Tulip,UK
1125,2021-03-24,06:22:08 PM,2021-03-24,06:22:08 PM,1071,191,480,pending,1,Insurer,Tulip,UK
1130,2021-03-24,06:26:33 PM,2021-03-24,06:26:33 PM,1066,191,480,pending,1,Insurer,Tulip,UK
1135,2021-03-24,06:27:39 PM,2021-03-24,06:27:39 PM,0,191,480,pending,1,Insurer,Tulip,UK
1137,2021-03-24,06:28:13 PM,2021-03-24,06:28:13 PM,1068,191,480,pending,1,Insurer,Tulip,UK
1167,2021-03-30,08:28:56 PM,2021-03-30,08:28:56 PM,1074,191,480,pending,1,Insurer,Tulip,UK
1216,2021-04-12,11:54:50 AM,2021-04-12,11:54:50 AM,1111,191,480,pending,1,Insurer,Tulip,UK
1219,2021-04-12,12:47:56 PM,2021-04-12,12:47:56 PM,1080,191,480,pending,1,Insurer,Tulip,UK
1225,2021-04-12,05:00:12 PM,2021-04-12,05:00:12 PM,693,191,480,pending,1,Insurer,Tulip,UK
1230,2021-04-12,05:00:57 PM,2021-04-12,05:00:57 PM,694,191,480,pending,1,Insurer,Tulip,UK
1235,2021-04-12,05:01:36 PM,2021-04-12,05:01:36 PM,762,191,480,pending,1,Insurer,Tulip,UK
1237,2021-04-12,05:53:18 PM,2021-04-12,05:53:18 PM,993,191,480,pending,1,Insurer,Tulip,UK
1249,2021-04-13,04:41:14 PM,2021-04-13,04:41:14 PM,731,191,480,pending,1,Insurer,Tulip,UK
1256,2021-04-13,05:52:51 PM,2021-04-13,05:52:51 PM,830,191,480,pending,1,Insurer,Tulip,UK
1276,2021-04-15,04:42:23 PM,2021-04-15,04:42:23 PM,1151,191,480,pending,1,Insurer,Tulip,UK
1282,2021-04-15,05:39:02 PM,2021-04-15,05:39:02 PM,1122,191,480,pending,1,Insurer,Tulip,UK
1287,2021-04-15,05:39:41 PM,2021-04-15,05:39:41 PM,1142,191,480,pending,1,Insurer,Tulip,UK
1311,2021-04-19,05:08:05 PM,2021-04-19,05:08:05 PM,1077,191,480,pending,1,Insurer,Tulip,UK
1316,2021-04-19,05:47:00 PM,2021-04-19,05:47:00 PM,1083,191,480,pending,1,Insurer,Tulip,UK
1318,2021-04-19,06:06:08 PM,2021-04-19,06:06:08 PM,1087,191,480,pending,1,Insurer,Tulip,UK
1322,2021-04-19,06:25:39 PM,2021-04-19,06:25:39 PM,1088,191,480,pending,1,Insurer,Tulip,UK
1323,2021-04-19,06:36:33 PM,2021-04-19,06:36:33 PM,1090,191,480,pending,1,Insurer,Tulip,UK
1335,2021-04-20,05:24:13 PM,2021-04-20,05:24:13 PM,1089,191,480,pending,1,Insurer,Tulip,UK
1339,2021-04-20,05:51:21 PM,2021-04-20,05:51:21 PM,1091,191,480,pending,1,Insurer,Tulip,UK
1343,2021-04-20,06:19:06 PM,2021-04-20,06:19:06 PM,1094,191,480,pending,1,Insurer,Tulip,UK
1349,2021-04-20,07:11:19 PM,2021-04-20,07:11:19 PM,879,191,480,pending,1,Insurer,Tulip,UK
1362,2021-04-21,07:45:38 PM,2021-04-21,07:45:38 PM,600,191,480,pending,1,Insurer,Tulip,UK
1366,2021-04-21,08:22:47 PM,2021-04-21,08:22:47 PM,1107,191,480,pending,1,Insurer,Tulip,UK
1369,2021-04-21,08:52:17 PM,2021-04-21,08:52:17 PM,1114,191,480,pending,1,Insurer,Tulip,UK
1371,2021-04-21,09:13:05 PM,2021-04-21,09:13:05 PM,668,191,480,pending,1,Insurer,Tulip,UK
1373,2021-04-21,09:14:16 PM,2021-04-21,09:14:16 PM,1116,191,480,pending,1,Insurer,Tulip,UK
1388,2021-04-23,08:44:50 AM,2021-04-23,08:44:50 AM,1153,191,480,pending,1,Insurer,Tulip,UK
1391,2021-04-23,09:05:18 AM,2021-04-23,09:05:18 AM,1125,191,480,pending,1,Insurer,Tulip,UK
1394,2021-04-23,09:26:30 AM,2021-04-23,09:26:30 AM,1126,191,480,pending,1,Insurer,Tulip,UK
1398,2021-04-23,09:26:58 AM,2021-04-23,09:26:58 AM,1127,191,480,pending,1,Insurer,Tulip,UK
1419,2021-04-26,05:25:03 PM,2021-04-26,05:25:03 PM,1135,191,480,pending,1,Insurer,Tulip,UK
1421,2021-04-26,05:44:44 PM,2021-04-26,05:44:44 PM,1138,191,480,pending,1,Insurer,Tulip,UK
1424,2021-04-26,05:55:36 PM,2021-04-26,05:55:36 PM,1146,191,480,pending,1,Insurer,Tulip,UK
770,2021-03-01,06:15:44 PM,2021-03-01,06:15:44 PM,403,191,266,successful,1,Insurer,Tulip,UK
948,2021-03-12,07:57:04 PM,2021-03-12,07:57:04 PM,947,191,266,disinterested,1,Insurer,Tulip,UK
1012,2021-03-17,07:58:06 PM,2021-03-17,07:58:06 PM,1008,191,266,disinterested,1,Insurer,Tulip,UK
41,2020-09-17,04:34:26 AM,2020-09-17,04:34:26 AM,467,15,27,successful,0,Developer,Leaf,UK
42,2020-09-17,04:34:45 AM,2020-09-17,04:34:45 AM,435,15,27,successful,0,Developer,Leaf,UK
123,2020-10-12,04:50:09 AM,2020-10-12,04:50:09 AM,552,35,60,successful,0,Developer,Apple,Singapore
177,2020-10-22,05:13:26 AM,2020-10-22,05:13:26 AM,0,42,72,pending,0,Developer,Apple,Singapore
192,2020-10-22,05:37:04 AM,2020-10-22,05:37:04 AM,403,42,69,successful,0,Developer,Apple,Singapore
172,2020-10-22,05:06:41 AM,2020-10-22,05:06:41 AM,381,42,70,successful,0,Developer,Apple,Singapore
173,2020-10-22,05:07:58 AM,2020-10-22,05:07:58 AM,516,42,72,successful,0,Developer,Apple,Singapore
357,2020-11-23,08:26:31 AM,2020-11-23,08:26:31 AM,720,82,126,successful,0,Developer,Apple,Singapore
1183,2021-04-05,09:10:51 AM,2021-04-05,09:10:51 AM,1042,386,499,successful,0,Developer,Apple,Singapore
1184,2021-04-05,09:11:13 AM,2021-04-05,09:11:13 AM,1044,386,499,successful,0,Developer,Apple,Singapore
756,2021-02-25,05:07:10 PM,2021-02-25,05:07:10 PM,955,334,421,successful,0,Influencer,Leaf,UK
1406,2021-04-25,01:37:52 PM,2021-04-25,01:37:52 PM,1198,458,537,successful,0,Influencer,Leaf,UK
1408,2021-04-26,01:03:09 AM,2021-04-26,01:03:09 AM,1200,458,537,successful,0,Influencer,Leaf,UK
1425,2021-04-26,08:29:07 PM,2021-04-26,08:29:07 PM,1208,458,537,successful,0,Influencer,Leaf,UK
1427,2021-04-26,08:42:11 PM,2021-04-26,08:42:11 PM,1209,458,537,successful,0,Influencer,Leaf,UK
1428,2021-04-27,12:00:49 AM,2021-04-27,12:00:49 AM,1211,458,537,successful,0,Influencer,Leaf,UK
1438,2021-04-28,09:54:03 AM,2021-04-28,09:54:03 AM,1221,458,537,successful,0,Influencer,Leaf,UK
1439,2021-04-28,10:02:43 AM,2021-04-28,10:02:43 AM,1222,458,537,successful,0,Influencer,Leaf,UK
1440,2021-04-28,10:18:19 AM,2021-04-28,10:18:19 AM,1223,458,537,successful,0,Influencer,Leaf,UK
811,2021-03-08,05:16:45 AM,2021-03-08,05:16:45 AM,986,356,452,successful,0,Influencer,Root,HongKong
833,2021-03-09,03:58:46 AM,2021-03-09,03:58:46 AM,991,356,452,successful,0,Influencer,Root,HongKong
834,2021-03-09,04:38:13 AM,2021-03-09,04:38:13 AM,1027,360,457,successful,0,Influencer,Root,HongKong
930,2021-03-12,06:05:47 AM,2021-03-12,06:05:47 AM,1017,366,465,successful,0,Influencer,Root,HongKong
1196,2021-04-08,10:26:19 AM,2021-04-08,10:26:19 AM,1017,366,465,successful,0,Influencer,Root,HongKong
477,2021-01-18,06:24:17 AM,2021-01-18,06:24:17 AM,0,131,189,successful,0,Management company,Root,HongKong
562,2021-02-02,02:18:49 AM,2021-02-02,02:18:49 AM,873,149,313,successful,0,Management company,Potato,
662,2021-02-16,09:20:19 AM,2021-02-16,09:20:19 AM,920,149,371,successful,0,Management company,Potato,
1066,2021-03-22,09:41:01 AM,2021-03-22,09:41:01 AM,1047,149,472,successful,0,Management company,Potato,
1069,2021-03-22,09:59:20 AM,2021-03-22,09:59:20 AM,1049,149,472,successful,0,Management company,Potato,
509,2021-01-25,11:47:30 AM,2021-01-25,11:47:30 AM,833,149,292,pending,1,Management company,Potato,
513,2021-01-25,07:19:43 PM,2021-01-25,07:19:43 PM,833,149,292,pending,1,Management company,Potato,
525,2021-01-26,11:59:32 AM,2021-01-26,11:59:32 AM,747,149,292,pending,1,Management company,Potato,
537,2021-01-27,08:24:37 PM,2021-01-27,08:24:37 PM,829,149,292,pending,1,Management company,Potato,
579,2021-02-05,06:39:08 PM,2021-02-05,06:39:08 PM,796,149,292,pending,1,Management company,Potato,
604,2021-02-09,10:25:56 AM,2021-02-09,10:25:56 AM,817,149,292,pending,1,Management company,Potato,
614,2021-02-09,06:14:09 PM,2021-02-09,06:14:09 PM,835,149,292,pending,1,Management company,Potato,
653,2021-02-15,04:18:02 PM,2021-02-15,04:18:02 PM,855,149,292,pending,1,Management company,Potato,
668,2021-02-16,05:32:27 PM,2021-02-16,05:32:27 PM,864,149,292,pending,1,Management company,Potato,
673,2021-02-16,05:41:33 PM,2021-02-16,05:41:33 PM,871,149,292,pending,1,Management company,Potato,
681,2021-02-16,06:07:55 PM,2021-02-16,06:07:55 PM,857,149,292,pending,1,Management company,Potato,
692,2021-02-18,05:06:11 AM,2021-02-18,05:06:11 AM,804,149,292,pending,1,Management company,Potato,
738,2021-02-23,01:33:18 PM,2021-02-23,01:33:18 PM,939,149,292,pending,1,Management company,Potato,
791,2021-03-03,10:17:46 AM,2021-03-03,10:17:46 AM,839,149,292,pending,1,Management company,Potato,
820,2021-03-08,04:18:13 PM,2021-03-08,04:18:13 PM,0,149,292,pending,1,Management company,Potato,
845,2021-03-09,04:27:47 PM,2021-03-09,04:27:47 PM,977,149,292,pending,1,Management company,Potato,
850,2021-03-09,04:54:24 PM,2021-03-09,04:54:24 PM,976,149,292,pending,1,Management company,Potato,
858,2021-03-09,05:51:01 PM,2021-03-09,05:51:01 PM,973,149,292,pending,1,Management company,Potato,
873,2021-03-10,11:17:27 AM,2021-03-10,11:17:27 AM,987,149,292,pending,1,Management company,Potato,
909,2021-03-11,02:55:15 PM,2021-03-11,02:55:15 PM,964,149,292,pending,1,Management company,Potato,
912,2021-03-11,03:27:48 PM,2021-03-11,03:27:48 PM,965,149,292,pending,1,Management company,Potato,
921,2021-03-11,07:23:39 PM,2021-03-11,07:23:39 PM,849,149,292,pending,1,Management company,Potato,
936,2021-03-12,01:08:45 PM,2021-03-12,01:08:45 PM,953,149,292,pending,1,Management company,Potato,
940,2021-03-12,05:08:39 PM,2021-03-12,05:08:39 PM,952,149,292,pending,1,Management company,Potato,
946,2021-03-12,07:12:40 PM,2021-03-12,07:12:40 PM,947,149,292,pending,1,Management company,Potato,
964,2021-03-16,05:32:44 PM,2021-03-16,05:32:44 PM,1022,149,292,pending,1,Management company,Potato,
